,평균기온,최고기온,최저기온,평균운량,일강수량,대여율,Normalized 대여율,Normalized 최고기온
2022-04-17,14.0,21.9,7.2,2.6,0.0,313.07710843373496,0.7032158169388201,0.6
2022-04-18,15.2,21.6,11.4,4.8,0.0,335.4843373493976,0.7545637269298133,0.5917808219178082
2022-04-19,15.2,22.1,8.9,0.0,0.0,348.0650602409639,0.7833934331415539,0.6054794520547946
2022-04-20,15.7,22.1,9.7,0.0,0.0,356.8168674698795,0.8034488809410255,0.6054794520547946
2022-04-21,16.3,22.7,9.6,5.3,0.0,359.1421686746988,0.8087774897313587,0.6219178082191781
2022-04-22,15.0,16.8,13.2,8.5,0.0,311.4963855421687,0.6995934673362724,0.4602739726027397
2022-04-23,17.7,25.3,10.4,6.0,0.0,353.1807228915663,0.795116372480287,0.6931506849315069
2022-04-24,18.5,24.5,15.0,6.4,0.3,320.6843373493976,0.7206483744010811,0.6712328767123288
2022-04-25,20.0,23.6,17.0,10.0,1.3,312.84578313253013,0.7026857169969838,0.6465753424657534
2022-04-26,21.9,28.7,17.0,5.0,1.0,367.14939759036145,0.827126678343045,0.7863013698630137
2022-04-27,17.7,23.9,12.6,0.4,0.0,376.26506024096386,0.84801592917603,0.6547945205479452
2022-04-28,18.2,25.9,11.6,5.8,0.0,378.421686746988,0.8529580067587743,0.7095890410958904
2022-04-29,13.4,16.5,10.7,8.8,15.5,277.8819277108434,0.6225633195381913,0.4520547945205479
2022-04-30,13.0,17.8,10.5,8.0,0.0,302.5831325301205,0.6791680539523941,0.4876712328767123
2022-05-01,13.4,19.2,7.9,1.3,0.0,298.32289156626507,0.6694053800235764,0.5260273972602739
2022-05-02,14.2,19.4,9.1,2.0,0.0,375.5855421686747,0.846458760596886,0.5315068493150684
2022-05-03,14.8,20.8,9.1,1.0,0.0,389.4698795180723,0.8782758008558496,0.5698630136986301
2022-05-04,17.8,25.2,10.0,0.0,0.0,408.12048192771084,0.9210151086663978,0.6904109589041095
2022-05-05,18.9,25.8,12.5,0.5,0.0,389.33493975903616,0.8779665758897784,0.7068493150684931
2022-05-06,19.6,25.6,13.7,5.3,0.0,403.8289156626506,0.9111806503704564,0.7013698630136986
2022-05-07,18.4,23.1,15.3,8.6,0.5,345.4698795180723,0.7774463744190783,0.6328767123287672
2022-05-08,15.3,18.2,11.7,9.1,2.0,201.08192771084336,0.4465701388485542,0.4986301369863014
2022-05-09,17.9,25.3,11.0,3.1,0.0,399.0939759036145,0.9003301671859956,0.6931506849315069
2022-05-10,19.9,26.3,13.6,7.3,0.0,414.36385542168676,0.9353222852215826,0.7205479452054795
2022-05-11,19.7,25.2,16.6,6.9,0.0,414.9132530120482,0.9365812725834437,0.6904109589041095
2022-05-12,20.9,28.1,14.1,3.9,0.0,418.59518072289154,0.9450186966576707,0.7698630136986302
2022-05-13,19.4,25.2,15.0,5.9,0.0,418.96867469879516,0.9458745871887605,0.6904109589041095
2022-05-14,15.7,20.0,11.9,4.4,0.0,356.56626506024094,0.8028746060040362,0.547945205479452
2022-05-15,16.2,22.4,10.5,2.0,0.0,352.6843373493976,0.7939788663550966,0.6136986301369862
2022-05-16,17.3,23.7,10.9,0.5,0.0,409.68192771084335,0.9245932832737924,0.6493150684931507
2022-05-17,20.0,27.4,13.0,0.3,0.0,420.8771084337349,0.9502479117089097,0.7506849315068492
2022-05-18,20.0,25.4,15.7,4.3,1.5,356.21927710843374,0.8020794560912818,0.695890410958904
2022-05-19,19.9,24.2,16.1,4.9,0.0,412.889156626506,0.9319428980923764,0.6630136986301369
2022-05-20,20.6,25.8,15.6,5.0,0.0,427.65060240963857,0.9657699006308026,0.7068493150684931
2022-05-21,20.1,26.0,16.1,3.6,0.0,383.0650602409639,0.8635986587162583,0.7123287671232876
2022-05-22,20.3,25.8,15.7,3.8,0.0,359.544578313253,0.809699642755178,0.7068493150684931
2022-05-23,23.0,30.7,17.8,3.0,0.0,407.83373493975904,0.9203580056134966,0.8410958904109589
2022-05-24,22.9,30.2,16.7,3.4,0.0,426.36385542168676,0.9628212197043384,0.8273972602739725
2022-05-25,21.0,26.7,16.7,6.5,3.5,323.34216867469877,0.7267390018578038,0.7315068493150685
2022-05-26,18.7,23.5,14.1,4.5,0.0,416.1156626506024,0.9393366879061134,0.6438356164383562
2022-05-27,20.0,25.6,16.0,2.4,0.0,442.58795180722893,1.0,0.7013698630136986
2022-05-28,22.3,29.3,15.0,2.1,0.0,396.06265060240963,0.8933836491981829,0.8027397260273973
2022-05-29,23.1,29.7,19.3,6.0,0.0,358.5397590361446,0.8073970211328269,0.8136986301369863
2022-05-30,20.8,24.7,17.2,7.9,0.0,389.24819277108435,0.8777677884115899,0.6767123287671233
2022-05-31,20.7,27.2,14.2,1.4,0.0,442.2216867469879,0.9991606750920925,0.7452054794520547
2022-06-01,22.1,28.6,16.2,0.6,0.0,413.6265060240964,0.9336325916569795,0.7835616438356164
2022-06-02,21.5,26.9,17.1,3.9,0.0,427.92289156626504,0.9663938724373389,0.736986301369863
2022-06-03,24.5,32.6,18.7,4.1,0.0,435.58795180722893,0.9839589548850591,0.8931506849315068
2022-06-04,25.6,29.7,20.3,7.0,0.0,379.51807228915663,0.8554704596081023,0.8136986301369863
2022-06-05,22.7,27.0,20.2,9.1,0.0,304.6144578313253,0.6838229940666437,0.7397260273972602
2022-06-06,19.7,24.5,16.7,6.9,4.3,329.30120481927713,0.7403945972344818,0.6712328767123288
2022-06-07,20.6,25.1,15.1,6.4,0.0,432.310843373494,0.9764492057090455,0.6876712328767124
2022-06-08,21.2,25.8,16.2,6.4,0.0,440.70361445783135,0.9956818942237922,0.7068493150684931
2022-06-09,20.9,24.5,18.5,5.5,2.6,363.421686746988,0.8185843386553295,0.6712328767123288
2022-06-10,20.9,26.6,17.2,5.6,1.2,374.03132530120484,0.8428971516126736,0.7287671232876712
2022-06-11,24.6,32.7,17.7,3.4,0.0,385.8313253012048,0.8699377705207167,0.8958904109589042
2022-06-12,24.6,31.5,18.9,5.8,0.0,345.7012048192771,0.7779764743609145,0.863013698630137
2022-06-13,23.6,29.2,19.6,7.5,18.0,409.5325301204819,0.9242509270613566,0.7999999999999999
2022-06-14,21.5,27.1,17.7,7.8,0.0,401.68674698795184,0.906271704034077,0.7424657534246576
2022-06-15,17.5,20.1,14.9,9.8,18.5,177.07951807228915,0.39156674800864844,0.5506849315068494
2022-06-16,20.3,24.8,17.6,5.6,0.7,385.48192771084337,0.8691370987335683,0.6794520547945205
2022-06-17,22.5,28.1,16.5,5.8,0.0,437.09156626506024,0.9874046045069947,0.7698630136986302
2022-06-18,23.3,25.1,22.0,7.6,0.0,369.00963855421685,0.8313895653753115,0.6876712328767124
2022-06-19,23.4,25.1,22.3,8.6,0.0,345.6963855421687,0.7779654306121263,0.6876712328767124
2022-06-20,25.2,29.0,22.0,6.0,0.0,436.3036144578313,0.985598951580115,0.7945205479452054
2022-06-21,26.5,32.6,21.2,3.1,0.0,430.33734939759034,0.9719267905802549,0.8931506849315068
2022-06-22,25.9,31.0,21.9,6.1,0.0,438.9951807228916,0.9917668852783557,0.8493150684931506
2022-06-23,24.3,26.4,23.3,8.9,103.0,131.50843373493976,0.287137059466906,0.7232876712328766
2022-06-24,22.6,24.9,20.6,8.4,19.1,366.69397590361444,0.8260830440825548,0.6821917808219178
2022-06-25,26.0,30.5,21.5,7.5,0.0,353.6602409638554,0.7962152254847182,0.8356164383561644
2022-06-26,26.5,28.1,24.8,10.0,0.0,295.1180722891566,0.6620612870793865,0.7698630136986302
2022-06-27,26.8,28.1,25.4,10.0,6.1,228.33975903614459,0.5090335819949264,0.7698630136986302
2022-06-28,26.9,27.9,25.7,10.0,6.3,269.8867469879518,0.6042417402984758,0.7643835616438356
2022-06-29,25.1,26.1,24.4,10.0,37.8,126.90120481927711,0.2765792356253339,0.715068493150685
2022-06-30,22.3,24.5,21.2,10.0,176.2,21.195180722891568,0.03434564970374122,0.6712328767123288
